UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
91.3,2022-01-01,CARMO,66,23.6,10,-21.938745,21.9,28.4,RJ,0.8,A629,-42.600936
83.8,2022-01-02,CARMO,58,24.4,57.8,-21.938745,21.4,30.5,RJ,1,A629,-42.600936
91,2022-01-03,CARMO,70,23.6,4.2,-21.938745,22.4,26.2,RJ,0.7,A629,-42.600936
84.9,2022-01-04,CARMO,61,24.8,3.4,-21.938745,21.2,29.6,RJ,0.9,A629,-42.600936
81.8,2022-01-05,CARMO,54,25.5,0.6,-21.938745,21.7,30.6,RJ,1,A629,-42.600936
89.1,2022-01-06,CARMO,72,24.8,5,-21.938745,23.1,27.5,RJ,0.5,A629,-42.600936
91.9,2022-01-07,CARMO,74,23.6,56.4,-21.938745,21.8,27.2,RJ,0.9,A629,-42.600936
93.8,2022-01-08,CARMO,80,22.7,16,-21.938745,21.7,24.8,RJ,0.9,A629,-42.600936
95.8,2022-01-09,CARMO,90,21.8,28.8,-21.938745,20.8,22.8,RJ,0.7,A629,-42.600936
91.5,2022-01-10,CARMO,67,22.6,28.4,-21.938745,20.7,28.2,RJ,0.8,A629,-42.600936
89,2022-01-11,CARMO,60,24.3,36.4,-21.938745,21.5,30.8,RJ,0.8,A629,-42.600936
79.3,2022-01-12,CARMO,48,26.8,1.4,-21.938745,22.4,34.3,RJ,0.9,A629,-42.600936
79,2022-01-13,CARMO,52,26.4,7.2,-21.938745,21.6,32.8,RJ,1.1,A629,-42.600936
79.3,2022-01-14,CARMO,42,27,0.2,-21.938745,23.8,33.1,RJ,1,A629,-42.600936
84,2022-01-15,CARMO,61,24.8,0,-21.938745,22.1,29.6,RJ,0.7,A629,-42.600936
78,2022-01-16,CARMO,54,26.1,0,-21.938745,23,31.4,RJ,0.9,A629,-42.600936
79,2022-01-17,CARMO,51,26.3,0,-21.938745,21.9,33.2,RJ,0.9,A629,-42.600936
77.3,2022-01-18,CARMO,45,26.6,0,-21.938745,21.3,33.8,RJ,1,A629,-42.600936
79.3,2022-01-19,CARMO,51,26.7,0,-21.938745,22,33.5,RJ,0.9,A629,-42.600936
75.7,2022-01-20,CARMO,49,26.4,0,-21.938745,21.2,33.1,RJ,0.9,A629,-42.600936
73.4,2022-01-21,CARMO,51,26.6,0,-21.938745,23,32,RJ,1.2,A629,-42.600936
68.5,2022-01-22,CARMO,42,26.7,0,-21.938745,22.9,32.5,RJ,1.6,A629,-42.600936
74.9,2022-01-23,CARMO,46,24.7,0,-21.938745,18.5,31.9,RJ,1.1,A629,-42.600936
76.4,2022-01-24,CARMO,42,24.8,0,-21.938745,19.2,32.3,RJ,1.1,A629,-42.600936
72.3,2022-01-25,CARMO,38,25.1,0,-21.938745,18.9,32.6,RJ,1.3,A629,-42.600936
74.1,2022-01-26,CARMO,47,25.8,0,-21.938745,19.9,32.8,RJ,1.4,A629,-42.600936
73.2,2022-01-27,CARMO,43,26.2,0,-21.938745,20,34.4,RJ,1,A629,-42.600936
75,2022-01-28,CARMO,42,27,0,-21.938745,21.2,34.9,RJ,0.9,A629,-42.600936
80.8,2022-01-29,CARMO,56,25.3,16,-21.938745,17.3,31.5,RJ,1.4,A629,-42.600936
85.2,2022-01-30,CARMO,57,24,34.6,-21.938745,20.3,31.1,RJ,,A629,-42.600936
83.9,2022-01-31,CARMO,58,24.9,14.6,-21.938745,21.4,30.7,RJ,1,A629,-42.600936
83.3,2022-02-01,CARMO,49,25.1,0,-21.938745,21.3,33.2,RJ,1,A629,-42.600936
87.6,2022-02-02,CARMO,62,,8.6,-21.938745,21.3,,RJ,,A629,-42.600936
76.6,2022-02-03,CARMO,55,,,-21.938745,,,RJ,,A629,-42.600936
74.7,2022-02-04,CARMO,59,,,-21.938745,,,RJ,,A629,-42.600936
89.5,2022-02-05,CARMO,60,25.1,28.6,-21.938745,23.3,31.8,RJ,1,A629,-42.600936
82.1,2022-02-06,CARMO,59,25.9,27.2,-21.938745,22.5,30.6,RJ,1,A629,-42.600936
87.7,2022-02-07,CARMO,70,24.7,0.2,-21.938745,22.3,27.7,RJ,1.1,A629,-42.600936
88,2022-02-08,CARMO,61,23.9,16.2,-21.938745,22.1,30,RJ,1,A629,-42.600936
93.3,2022-02-09,CARMO,86,20.5,32.2,-21.938745,18.9,22,RJ,0.9,A629,-42.600936
93.8,2022-02-10,CARMO,84,22,13.6,-21.938745,20.1,23.9,RJ,0.6,A629,-42.600936
89.2,2022-02-11,CARMO,68,23.4,24.2,-21.938745,21.4,27.3,RJ,0.8,A629,-42.600936
85.3,2022-02-12,CARMO,58,24,0.2,-21.938745,21.3,29.7,RJ,1.2,A629,-42.600936
81.8,2022-02-13,CARMO,55,24.5,63.8,-21.938745,21.2,30.7,RJ,1.2,A629,-42.600936
78.8,2022-02-14,CARMO,53,26.4,2.8,-21.938745,21.5,33.2,RJ,1.1,A629,-42.600936
82.6,2022-02-15,CARMO,53,25.1,27.2,-21.938745,21.7,32,RJ,1.3,A629,-42.600936
78.6,2022-02-16,CARMO,48,25.5,1.2,-21.938745,21.6,31.8,RJ,1.1,A629,-42.600936
76.3,2022-02-17,CARMO,53,25.3,0,-21.938745,21,30.7,RJ,1.2,A629,-42.600936
87.9,2022-02-18,CARMO,68,24.1,3.4,-21.938745,22.3,27.4,RJ,0.8,A629,-42.600936
82.4,2022-02-19,CARMO,63,24.2,0.6,-21.938745,21,28.8,RJ,1.2,A629,-42.600936
83,2022-02-20,CARMO,57,24.1,37.2,-21.938745,20.9,29.7,RJ,0.8,A629,-42.600936
85.7,2022-02-21,CARMO,57,25.3,0.2,-21.938745,22.5,31.5,RJ,1,A629,-42.600936
83.5,2022-02-22,CARMO,53,25.9,0.4,-21.938745,23,31.7,RJ,0.9,A629,-42.600936
80.6,2022-02-23,CARMO,52,25.9,0.2,-21.938745,20.9,32.3,RJ,0.9,A629,-42.600936
78.3,2022-02-24,CARMO,52,26.5,0,-21.938745,22,33,RJ,0.8,A629,-42.600936
76.8,2022-02-25,CARMO,50,26.1,0,-21.938745,22.6,31.4,RJ,1.1,A629,-42.600936
76.3,2022-02-26,CARMO,50,25.6,0,-21.938745,20.1,32.1,RJ,0.9,A629,-42.600936
74.9,2022-02-27,CARMO,46,25.5,0,-21.938745,20.5,31.5,RJ,1.2,A629,-42.600936
80.1,2022-02-28,CARMO,51,24.5,0,-21.938745,18.9,31.8,RJ,0.8,A629,-42.600936
77.5,2022-03-01,CARMO,44,25.3,0,-21.938745,19.9,32.7,RJ,0.8,A629,-42.600936
75.6,2022-03-02,CARMO,40,25.4,0,-21.938745,19.4,33.4,RJ,0.9,A629,-42.600936
74.8,2022-03-03,CARMO,42,25.4,0,-21.938745,19,33.4,RJ,0.9,A629,-42.600936
71.9,2022-03-04,CARMO,42,26.6,0,-21.938745,21,34,RJ,1.1,A629,-42.600936
75,2022-03-05,CARMO,44,25.4,0,-21.938745,19.4,33,RJ,1.1,A629,-42.600936
75.5,2022-03-06,CARMO,48,24.9,0,-21.938745,19.1,32.4,RJ,0.9,A629,-42.600936
77.3,2022-03-07,CARMO,46,24.9,0,-21.938745,19.4,32.8,RJ,0.8,A629,-42.600936
75.8,2022-03-08,CARMO,44,24.7,0,-21.938745,18.1,32.7,RJ,0.8,A629,-42.600936
75,2022-03-09,CARMO,47,25.1,0,-21.938745,19.2,32.6,RJ,0.9,A629,-42.600936
75.2,2022-03-10,CARMO,47,25,0,-21.938745,19.5,32.1,RJ,1.1,A629,-42.600936
76.7,2022-03-11,CARMO,48,25,0,-21.938745,19.1,32.7,RJ,0.9,A629,-42.600936
75.8,2022-03-12,CARMO,47,26.3,0,-21.938745,20.3,33.4,RJ,0.9,A629,-42.600936
75.8,2022-03-13,CARMO,43,26.6,0,-21.938745,21.3,33.9,RJ,0.9,A629,-42.600936
75.5,2022-03-14,CARMO,41,25.7,0,-21.938745,20.2,33.7,RJ,0.9,A629,-42.600936
73.9,2022-03-15,CARMO,46,26.2,0,-21.938745,20.2,33.4,RJ,0.9,A629,-42.600936
74.1,2022-03-16,CARMO,45,26.7,0,-21.938745,21.1,33.6,RJ,1.1,A629,-42.600936
75.5,2022-03-17,CARMO,45,26.2,0,-21.938745,21,33.2,RJ,1,A629,-42.600936
75.9,2022-03-18,CARMO,43,25.7,0,-21.938745,19.7,33.5,RJ,0.8,A629,-42.600936
76.5,2022-03-19,CARMO,43,25,0,-21.938745,19.7,32.9,RJ,0.8,A629,-42.600936
72.3,2022-03-20,CARMO,37,25.6,0,-21.938745,18.6,33.8,RJ,1.2,A629,-42.600936
87,2022-03-21,CARMO,57,22.1,8,-21.938745,20.1,27.2,RJ,1,A629,-42.600936
79.3,2022-03-22,CARMO,58,21.5,0.6,-21.938745,17.5,25.5,RJ,0.9,A629,-42.600936
78.6,2022-03-23,CARMO,56,22,0,-21.938745,19.2,26,RJ,0.8,A629,-42.600936
77.4,2022-03-24,CARMO,47,23.1,0,-21.938745,17.3,30.9,RJ,0.9,A629,-42.600936
78.2,2022-03-25,CARMO,45,24.4,0,-21.938745,18.2,33,RJ,0.8,A629,-42.600936
77.4,2022-03-26,CARMO,48,25.7,0,-21.938745,19.6,33.6,RJ,0.7,A629,-42.600936
71.7,2022-03-27,CARMO,40,27.3,0,-21.938745,21.3,35.5,RJ,1.3,A629,-42.600936
79.2,2022-03-28,CARMO,48,25.7,9.6,-21.938745,21.3,32.3,RJ,1,A629,-42.600936
79.8,2022-03-29,CARMO,55,25.2,8.8,-21.938745,21.7,30.5,RJ,1,A629,-42.600936
78.8,2022-03-30,CARMO,50,25.4,0,-21.938745,20.9,32.1,RJ,0.9,A629,-42.600936
75.9,2022-03-31,CARMO,42,26.4,0,-21.938745,21.6,34.5,RJ,0.9,A629,-42.600936
81.2,2022-04-01,CARMO,62,24.6,4.8,-21.938745,22,28.4,RJ,1,A629,-42.600936
80,2022-04-02,CARMO,54,25.1,0,-21.938745,21.6,30.7,RJ,0.8,A629,-42.600936
79.1,2022-04-03,CARMO,50,25.4,0,-21.938745,22.7,31.9,RJ,1,A629,-42.600936
81.4,2022-04-04,CARMO,54,24.2,0,-21.938745,19.6,30.9,RJ,0.7,A629,-42.600936
77.4,2022-04-05,CARMO,45,25.6,0,-21.938745,19.8,33.4,RJ,0.9,A629,-42.600936
75.3,2022-04-06,CARMO,46,26.5,0,-21.938745,22.8,32.2,RJ,0.9,A629,-42.600936
81.8,2022-04-07,CARMO,62,24.3,1.8,-21.938745,21.7,28.1,RJ,1.2,A629,-42.600936
79.2,2022-04-08,CARMO,56,24.5,0,-21.938745,21.3,30.1,RJ,0.8,A629,-42.600936
83.8,2022-04-09,CARMO,60,24.6,14.4,-21.938745,21.3,30.3,RJ,1,A629,-42.600936
84.5,2022-04-10,CARMO,51,23.8,24.8,-21.938745,19.8,31.2,RJ,1,A629,-42.600936
80,2022-04-11,CARMO,46,23.3,0,-21.938745,18.4,30.6,RJ,0.8,A629,-42.600936
84.5,2022-04-12,CARMO,59,23.2,0,-21.938745,19,29.3,RJ,0.6,A629,-42.600936
82.7,2022-04-13,CARMO,52,24.7,0,-21.938745,20.6,32.1,RJ,1.1,A629,-42.600936
85.5,2022-04-14,CARMO,61,24.5,5.2,-21.938745,20.9,29.7,RJ,0.8,A629,-42.600936
75.3,2022-04-15,CARMO,46,21.8,4.6,-21.938745,19.9,25.7,RJ,0.9,A629,-42.600936
76.4,2022-04-16,CARMO,47,18.1,0.2,-21.938745,11,27,RJ,0.7,A629,-42.600936
73.5,2022-04-17,CARMO,41,19.7,0.2,-21.938745,12.1,27.6,RJ,0.8,A629,-42.600936
76.8,2022-04-18,CARMO,46,19.9,0,-21.938745,13.1,27.6,RJ,0.7,A629,-42.600936
78.5,2022-04-19,CARMO,46,20,0,-21.938745,13.5,27.9,RJ,0.7,A629,-42.600936
78.3,2022-04-20,CARMO,45,21,0,-21.938745,14.3,28.8,RJ,0.8,A629,-42.600936
79.2,2022-04-21,CARMO,50,22.5,0,-21.938745,19,28.8,RJ,0.7,A629,-42.600936
78.3,2022-04-22,CARMO,47,22.9,0,-21.938745,17.2,30.7,RJ,0.8,A629,-42.600936
73.8,2022-04-23,CARMO,39,23.6,0,-21.938745,16.4,32.9,RJ,0.9,A629,-42.600936
73.2,2022-04-24,CARMO,43,23.6,0,-21.938745,16.7,32,RJ,1,A629,-42.600936
78.4,2022-04-25,CARMO,60,22.8,0,-21.938745,19.4,27.2,RJ,0.9,A629,-42.600936
81,2022-04-26,CARMO,51,22,0,-21.938745,16.5,29.8,RJ,0.8,A629,-42.600936
82.5,2022-04-27,CARMO,51,22.3,0,-21.938745,16.8,29.8,RJ,0.8,A629,-42.600936
79.9,2022-04-28,CARMO,44,22.5,0,-21.938745,16.2,31.4,RJ,0.7,A629,-42.600936
77.4,2022-04-29,CARMO,45,22.9,0,-21.938745,15.9,32.4,RJ,0.8,A629,-42.600936
80.9,2022-04-30,CARMO,60,21.7,0,-21.938745,16.2,27.3,RJ,0.8,A629,-42.600936
77.4,2022-05-01,CARMO,45,23.1,0,-21.938745,19,30,RJ,0.7,A629,-42.600936
75.8,2022-05-02,CARMO,44,22.9,0,-21.938745,16.2,31.8,RJ,0.7,A629,-42.600936
77,2022-05-03,CARMO,36,23.2,0,-21.938745,17.1,31.9,RJ,0.7,A629,-42.600936
78.2,2022-05-04,CARMO,44,23.1,0,-21.938745,17.1,32,RJ,1,A629,-42.600936
88.3,2022-05-05,CARMO,62,23,44,-21.938745,21.5,27.7,RJ,1.1,A629,-42.600936
81.5,2022-05-06,CARMO,48,21.8,0,-21.938745,16.5,28.1,RJ,0.8,A629,-42.600936
76.7,2022-05-07,CARMO,52,21.8,0.2,-21.938745,18.1,27.1,RJ,0.8,A629,-42.600936
79.5,2022-05-08,CARMO,46,21.5,0,-21.938745,16.6,27.8,RJ,0.8,A629,-42.600936
78.6,2022-05-09,CARMO,48,19.6,0,-21.938745,14.1,25.6,RJ,0.7,A629,-42.600936
81.6,2022-05-10,CARMO,55,18.9,0,-21.938745,14.2,24.9,RJ,0.8,A629,-42.600936
82.8,2022-05-11,CARMO,50,20.8,0.2,-21.938745,16.5,27.6,RJ,0.7,A629,-42.600936
79.6,2022-05-12,CARMO,48,21.8,0,-21.938745,16.5,28.7,RJ,0.8,A629,-42.600936
82.2,2022-05-13,CARMO,58,21.7,0,-21.938745,19.7,26.5,RJ,0.9,A629,-42.600936
82.7,2022-05-14,CARMO,54,20.9,0,-21.938745,18.1,26.6,RJ,0.6,A629,-42.600936
86.9,2022-05-15,CARMO,68,20.5,0,-21.938745,17.2,23.9,RJ,0.6,A629,-42.600936
87,2022-05-16,CARMO,59,20.6,0.8,-21.938745,16.7,26.4,RJ,0.6,A629,-42.600936
82.7,2022-05-17,CARMO,50,21.1,3.8,-21.938745,19.3,26.5,RJ,0.8,A629,-42.600936
67.4,2022-05-18,CARMO,23,15,0.6,-21.938745,9,22.5,RJ,0.9,A629,-42.600936
70.1,2022-05-19,CARMO,39,14.2,0,-21.938745,6.7,22.8,RJ,1,A629,-42.600936
78,2022-05-20,CARMO,47,15.4,0,-21.938745,9,23.5,RJ,0.7,A629,-42.600936
78.6,2022-05-21,CARMO,35,14.8,0.2,-21.938745,7.8,24.4,RJ,0.6,A629,-42.600936
76.9,2022-05-22,CARMO,39,16.4,0,-21.938745,10.1,24.6,RJ,0.8,A629,-42.600936
79.4,2022-05-23,CARMO,46,16.9,0,-21.938745,11.9,24,RJ,0.6,A629,-42.600936
79.8,2022-05-24,CARMO,48,17.7,0,-21.938745,11.6,24.7,RJ,0.8,A629,-42.600936
89.5,2022-05-25,CARMO,66,17.9,0.2,-21.938745,13.2,23.7,RJ,0.7,A629,-42.600936
83.3,2022-05-26,CARMO,50,18.1,0.8,-21.938745,12.7,26.5,RJ,0.7,A629,-42.600936
79.8,2022-05-27,CARMO,41,17.7,0.2,-21.938745,11.3,25.7,RJ,0.8,A629,-42.600936
82.3,2022-05-28,CARMO,50,18.1,0,-21.938745,12.4,25.4,RJ,0.7,A629,-42.600936
82.8,2022-05-29,CARMO,51,18.3,0,-21.938745,11.3,27.5,RJ,0.6,A629,-42.600936
82.3,2022-05-30,CARMO,49,19.9,0.2,-21.938745,13.4,29.1,RJ,0.6,A629,-42.600936
80.5,2022-05-31,CARMO,50,21.1,0,-21.938745,14.9,28.9,RJ,0.6,A629,-42.600936
83,2022-06-01,CARMO,59,22.1,0,-21.938745,19.1,26.9,RJ,0.5,A629,-42.600936
81.4,2022-06-02,CARMO,48,21.4,0,-21.938745,15.4,30,RJ,0.6,A629,-42.600936
81.6,2022-06-03,CARMO,61,21.8,0,-21.938745,19,26.6,RJ,0.8,A629,-42.600936
78.6,2022-06-04,CARMO,54,19,0,-21.938745,13.6,25.1,RJ,0.9,A629,-42.600936
74.6,2022-06-05,CARMO,44,18.2,0,-21.938745,14.6,24.1,RJ,0.8,A629,-42.600936
81.8,2022-06-06,CARMO,51,15.4,0,-21.938745,8.5,23.8,RJ,0.7,A629,-42.600936
78.5,2022-06-07,CARMO,43,17.7,0.2,-21.938745,10.7,27.3,RJ,0.5,A629,-42.600936
78,2022-06-08,CARMO,43,19.6,0,-21.938745,13.2,28.8,RJ,0.6,A629,-42.600936
84.3,2022-06-09,CARMO,60,20.2,0,-21.938745,16.4,26,RJ,0.7,A629,-42.600936
81.5,2022-06-10,CARMO,53,21.8,0,-21.938745,18.2,28.1,RJ,0.6,A629,-42.600936
84.7,2022-06-11,CARMO,68,20.1,0,-21.938745,18.5,22.2,RJ,0.7,A629,-42.600936
87.2,2022-06-12,CARMO,67,19.1,0,-21.938745,17.7,22.4,RJ,0.7,A629,-42.600936
78.2,2022-06-13,CARMO,41,16.3,0,-21.938745,10.2,23.1,RJ,0.7,A629,-42.600936
80.4,2022-06-14,CARMO,49,15.1,0.2,-21.938745,8.4,23,RJ,0.7,A629,-42.600936
83.6,2022-06-15,CARMO,56,15,0,-21.938745,10.2,20.7,RJ,0.5,A629,-42.600936
81.6,2022-06-16,CARMO,46,14.7,0.2,-21.938745,7.8,24,RJ,0.6,A629,-42.600936
80.1,2022-06-17,CARMO,48,16.2,0,-21.938745,9.1,25.4,RJ,0.6,A629,-42.600936
77.7,2022-06-18,CARMO,43,17.7,0.2,-21.938745,10.1,25.8,RJ,0.6,A629,-42.600936
82.3,2022-06-19,CARMO,67,19.8,0,-21.938745,17.7,22.8,RJ,0.8,A629,-42.600936
81.1,2022-06-20,CARMO,64,19.1,0,-21.938745,17.1,22.7,RJ,0.6,A629,-42.600936
83.7,2022-06-21,CARMO,54,17.9,0,-21.938745,11.8,25.6,RJ,0.7,A629,-42.600936
79.6,2022-06-22,CARMO,42,18.5,0,-21.938745,11.3,28,RJ,0.5,A629,-42.600936
77.7,2022-06-23,CARMO,36,18.6,0.2,-21.938745,11.3,28.9,RJ,0.6,A629,-42.600936
75.3,2022-06-24,CARMO,33,17.6,0,-21.938745,9.6,28.8,RJ,0.5,A629,-42.600936
69.9,2022-06-25,CARMO,33,18.7,0.2,-21.938745,9.5,29.6,RJ,0.9,A629,-42.600936
78.6,2022-06-26,CARMO,56,17.9,0,-21.938745,12.5,23.2,RJ,0.8,A629,-42.600936
77.6,2022-06-27,CARMO,50,16.9,0,-21.938745,13.8,21.8,RJ,0.8,A629,-42.600936
79.6,2022-06-28,CARMO,48,14.5,0,-21.938745,7.3,23.4,RJ,0.6,A629,-42.600936
77.9,2022-06-29,CARMO,43,16.4,0,-21.938745,8.2,27.3,RJ,0.6,A629,-42.600936
77.6,2022-06-30,CARMO,36,17.9,0,-21.938745,10.7,27.6,RJ,0.7,A629,-42.600936
82.4,2022-07-01,CARMO,52,17.8,0,-21.938745,13.4,24.5,RJ,0.6,A629,-42.600936
76.3,2022-07-02,CARMO,44,19.1,0,-21.938745,14.3,26.8,RJ,0.8,A629,-42.600936
78,2022-07-03,CARMO,45,18,0,-21.938745,10.4,27.7,RJ,0.7,A629,-42.600936
76.5,2022-07-04,CARMO,40,17.8,0.2,-21.938745,10.3,27.7,RJ,0.7,A629,-42.600936
76,2022-07-05,CARMO,39,18.1,0,-21.938745,11,27.5,RJ,0.9,A629,-42.600936
76,2022-07-06,CARMO,41,17.6,0,-21.938745,9.8,27.5,RJ,0.6,A629,-42.600936
73.5,2022-07-07,CARMO,36,17.8,0,-21.938745,10,27.3,RJ,0.8,A629,-42.600936
71.6,2022-07-08,CARMO,34,17.9,0,-21.938745,10.7,27.7,RJ,0.6,A629,-42.600936
73.6,2022-07-09,CARMO,35,18.3,0,-21.938745,10.4,27.4,RJ,0.7,A629,-42.600936
67.8,2022-07-10,CARMO,38,21.5,0,-21.938745,16.4,27.1,RJ,1.2,A629,-42.600936
71.9,2022-07-11,CARMO,38,20.6,0,-21.938745,16.1,27.5,RJ,0.8,A629,-42.600936
73.1,2022-07-12,CARMO,35,19,0,-21.938745,11.1,29,RJ,0.8,A629,-42.600936
71.5,2022-07-13,CARMO,35,20.4,0,-21.938745,13.2,29.3,RJ,0.8,A629,-42.600936
74.7,2022-07-14,CARMO,43,20.5,0,-21.938745,15,26.4,RJ,1,A629,-42.600936
79.4,2022-07-15,CARMO,54,19.9,0,-21.938745,14.8,26.6,RJ,0.7,A629,-42.600936
77.2,2022-07-16,CARMO,44,19.5,0,-21.938745,12.3,28.5,RJ,0.8,A629,-42.600936
76.3,2022-07-17,CARMO,41,19.8,0,-21.938745,12.6,29.4,RJ,0.5,A629,-42.600936
76.6,2022-07-18,CARMO,46,19.5,0,-21.938745,12.2,27.9,RJ,1,A629,-42.600936
76.3,2022-07-19,CARMO,45,20.1,0,-21.938745,14.5,28,RJ,0.7,A629,-42.600936
80.8,2022-07-20,CARMO,56,18.3,0,-21.938745,12.7,25.3,RJ,0.5,A629,-42.600936
77.7,2022-07-21,CARMO,43,18.8,0,-21.938745,12.6,27.1,RJ,0.7,A629,-42.600936
77,2022-07-22,CARMO,43,19.1,0,-21.938745,14.7,26.8,RJ,0.6,A629,-42.600936
77.9,2022-07-23,CARMO,41,17.8,0,-21.938745,10.9,28,RJ,0.5,A629,-42.600936
76.3,2022-07-24,CARMO,45,18.3,0,-21.938745,10.5,27.1,RJ,0.9,A629,-42.600936
77.3,2022-07-25,CARMO,42,18.2,0,-21.938745,10.8,26.9,RJ,0.7,A629,-42.600936
79,2022-07-26,CARMO,50,18.4,0,-21.938745,12.7,25.6,RJ,0.7,A629,-42.600936
76.6,2022-07-27,CARMO,42,19.4,0,-21.938745,15.5,26.4,RJ,0.9,A629,-42.600936
75.2,2022-07-28,CARMO,41,18,0,-21.938745,10.3,28,RJ,0.7,A629,-42.600936
68.3,2022-07-29,CARMO,33,20.2,0,-21.938745,11.7,30.9,RJ,0.9,A629,-42.600936
79.5,2022-07-30,CARMO,47,19.5,0,-21.938745,16.3,24.5,RJ,1,A629,-42.600936
74.3,2022-07-31,CARMO,61,18.6,0,-21.938745,16.5,21.5,RJ,0.7,A629,-42.600936
77.4,2022-08-01,CARMO,53,18.9,0,-21.938745,15.7,25.8,RJ,0.6,A629,-42.600936
72.5,2022-08-02,CARMO,36,20.5,0,-21.938745,12.3,30.4,RJ,0.7,A629,-42.600936
78.5,2022-08-03,CARMO,55,18.6,0,-21.938745,12.1,26.4,RJ,0.6,A629,-42.600936
78.2,2022-08-04,CARMO,46,19.5,0,-21.938745,12.8,28.2,RJ,0.7,A629,-42.600936
68.5,2022-08-05,CARMO,32,21.4,0,-21.938745,12.9,31.9,RJ,0.8,A629,-42.600936
78.5,2022-08-06,CARMO,55,19.8,0,-21.938745,14.9,25.1,RJ,0.9,A629,-42.600936
70.8,2022-08-07,CARMO,45,21.9,0,-21.938745,18.1,28.2,RJ,0.7,A629,-42.600936
80.9,2022-08-08,CARMO,62,20.4,0,-21.938745,17,24.9,RJ,0.7,A629,-42.600936
79.9,2022-08-09,CARMO,55,19.7,0,-21.938745,14.5,25.6,RJ,0.7,A629,-42.600936
83.8,2022-08-10,CARMO,50,20.3,1.6,-21.938745,18.5,22.4,RJ,1,A629,-42.600936
64.3,2022-08-11,CARMO,39,17.3,0,-21.938745,9.6,24.2,RJ,1.3,A629,-42.600936
67.9,2022-08-12,CARMO,35,18.6,0.2,-21.938745,13.4,25.8,RJ,0.8,A629,-42.600936
74,2022-08-13,CARMO,42,17,0,-21.938745,12.3,24.8,RJ,0.9,A629,-42.600936
73,2022-08-14,CARMO,38,16.7,0,-21.938745,9.2,26,RJ,0.8,A629,-42.600936
69.2,2022-08-15,CARMO,32,17.1,0,-21.938745,8.8,26.1,RJ,1,A629,-42.600936
70.5,2022-08-16,CARMO,37,18.8,0,-21.938745,9.8,30.2,RJ,0.7,A629,-42.600936
68.7,2022-08-17,CARMO,36,20.8,0,-21.938745,12.7,31.3,RJ,0.8,A629,-42.600936
69.1,2022-08-18,CARMO,36,20.8,0,-21.938745,12.4,29.9,RJ,1.2,A629,-42.600936
66.8,2022-08-19,CARMO,39,19.5,0,-21.938745,13.1,28.5,RJ,1.3,A629,-42.600936
67.7,2022-08-20,CARMO,50,18,0,-21.938745,15.8,21.8,RJ,0.7,A629,-42.600936
60.6,2022-08-21,CARMO,36,18,0,-21.938745,13.2,24,RJ,1,A629,-42.600936
68,2022-08-22,CARMO,38,16.5,0,-21.938745,9.5,25,RJ,1,A629,-42.600936
66,2022-08-23,CARMO,36,18.1,0,-21.938745,10.8,26.4,RJ,0.9,A629,-42.600936
67.2,2022-08-24,CARMO,39,19.2,0,-21.938745,11.6,27.5,RJ,1.2,A629,-42.600936
68.5,2022-08-25,CARMO,38,21.2,0.2,-21.938745,16.8,27.5,RJ,1.3,A629,-42.600936
69,2022-08-26,CARMO,43,20.9,0,-21.938745,15.4,27.3,RJ,0.8,A629,-42.600936
64.3,2022-08-27,CARMO,30,21.7,0,-21.938745,14,30.6,RJ,0.8,A629,-42.600936
58.1,2022-08-28,CARMO,25,23.2,0,-21.938745,13.6,32.3,RJ,0.9,A629,-42.600936
63.1,2022-08-29,CARMO,29,20.4,0,-21.938745,15.1,28.4,RJ,1.3,A629,-42.600936
62.9,2022-08-30,CARMO,37,16.5,0.2,-21.938745,9.9,23.2,RJ,1.1,A629,-42.600936
61.2,2022-08-31,CARMO,36,15.9,0,-21.938745,7.5,22.5,RJ,1,A629,-42.600936
